gene_id,gene_name,entrezid,gene_biotype
ENSG00000272630,AL731563.3,NA,lncRNA
ENSG00000166321,NUDT13,25961,protein_coding
ENSG00000272599,AC016394.2,NA,lncRNA
ENSG00000221164,SNORA11F,NA,snoRNA
ENSG00000122882,ECD,11319,protein_coding
ENSG00000138286,FAM149B1,317662,protein_coding
ENSG00000213551,DNAJC9,23234,protein_coding
ENSG00000227382,EIF4A2P2,NA,processed_pseudogene
ENSG00000236756,DNAJC9-AS1,NA,lncRNA
ENSG00000182180,MRPS16,51021,protein_coding
ENSG00000227540,AC016394.1,NA,lncRNA
ENSG00000156042,CFAP70,118491,protein_coding
ENSG00000200356,RNU6-833P,NA,snRNA
ENSG00000138279,ANXA7,310,protein_coding
ENSG00000233144,AL512656.1,NA,lncRNA
ENSG00000229659,RPL26P6,NA,processed_pseudogene
ENSG00000166343,MSS51,118490,protein_coding
ENSG00000107758,PPP3CB,5532,protein_coding
ENSG00000221817,PPP3CB-AS1,NA,lncRNA
ENSG00000166348,USP54,159195,protein_coding
ENSG00000207327,RNU6-883P,NA,snRNA
ENSG00000237139,RPS26P41,NA,processed_pseudogene
ENSG00000268584,AC073389.1,NA,lncRNA
ENSG00000272791,AC073389.3,NA,lncRNA
ENSG00000177791,MYOZ1,58529,protein_coding
ENSG00000166317,SYNPO2L,79933,protein_coding
ENSG00000271848,AC073389.2,NA,lncRNA
ENSG00000172650,AGAP5,729092,protein_coding
ENSG00000242288,BMS1P4-AGAP5,113939925,lncRNA
ENSG00000271816,BMS1P4,729096,lncRNA
ENSG00000272140,AC022400.4,NA,lncRNA
ENSG00000252072,RNA5SP320,NA,rRNA_pseudogene
ENSG00000250959,GLUD1P3,NA,transcribed_unprocessed_pseudogene
ENSG00000235316,DUSP8P5,NA,processed_pseudogene
ENSG00000270808,AC022400.3,NA,processed_pseudogene
ENSG00000279088,AC022400.6,NA,TEC
ENSG00000176986,SEC24C,9632,protein_coding
ENSG00000279689,AC022400.7,NA,TEC
ENSG00000196968,FUT11,170384,protein_coding
ENSG00000172586,CHCHD1,118487,protein_coding
ENSG00000214655,ZSWIM8,23053,protein_coding
ENSG00000280238,AC022400.8,NA,TEC
ENSG00000272589,ZSWIM8-AS1,NA,lncRNA
ENSG00000272916,AC022400.5,NA,protein_coding
ENSG00000166507,NDST2,8509,protein_coding
ENSG00000148660,CAMK2G,818,protein_coding
ENSG00000224195,AC022400.1,NA,lncRNA
ENSG00000229990,AC022400.2,NA,lncRNA
ENSG00000122861,PLAU,5328,protein_coding
ENSG00000222047,C10orf55,414236,protein_coding
ENSG00000035403,VCL,7414,protein_coding
ENSG00000225761,AL596247.1,NA,lncRNA
ENSG00000185009,AP3M1,26985,protein_coding
ENSG00000156110,ADK,132,protein_coding
ENSG00000236900,TIMM9P1,NA,processed_pseudogene
ENSG00000214629,RPSAP6,NA,processed_pseudogene
ENSG00000213731,RAB5CP1,NA,processed_pseudogene
ENSG00000232342,AC022540.1,NA,lncRNA
ENSG00000226253,MRPL35P3,NA,processed_pseudogene
ENSG00000271710,NDUFA8P1,NA,processed_pseudogene
ENSG00000214626,POLR3DP1,NA,processed_pseudogene
ENSG00000213525,FAM32CP,NA,processed_pseudogene
ENSG00000272748,AC063962.1,NA,lncRNA
ENSG00000156650,KAT6B,23522,protein_coding
ENSG00000234149,AC018511.2,NA,lncRNA
ENSG00000227186,AC018511.1,NA,lncRNA
ENSG00000188716,DUPD1,338599,protein_coding
ENSG00000237882,PPIAP13,NA,processed_pseudogene
ENSG00000079393,DUSP13,51207,protein_coding
ENSG00000156671,SAMD8,142891,protein_coding
ENSG00000232437,RPS26P42,NA,processed_pseudogene
ENSG00000165637,VDAC2,7417,protein_coding
ENSG00000165644,COMTD1,118881,protein_coding
ENSG00000226051,ZNF503-AS1,NA,lncRNA
ENSG00000227271,RPL39P25,NA,processed_pseudogene
ENSG00000233313,HMGA1P5,NA,processed_pseudogene
ENSG00000270087,AC010997.3,NA,lncRNA
ENSG00000223428,AC010997.1,NA,transcribed_processed_pseudogene
ENSG00000236797,SPA17P1,NA,transcribed_processed_pseudogene
ENSG00000165655,ZNF503,84858,protein_coding
ENSG00000237149,ZNF503-AS2,NA,lncRNA
ENSG00000273248,AC010997.5,NA,lncRNA
ENSG00000272692,AC010997.4,NA,lncRNA
ENSG00000236842,AC010997.2,NA,lncRNA
ENSG00000148655,LRMDA,83938,protein_coding
ENSG00000279814,AC010997.6,NA,TEC
ENSG00000207583,MIR606,NA,miRNA
ENSG00000268659,AL589863.1,NA,lncRNA
ENSG00000228280,AL731568.1,NA,lncRNA
ENSG00000265486,RN7SL518P,NA,misc_RNA
ENSG00000201954,RNU6-673P,NA,snRNA
ENSG00000278992,AC012048.1,NA,TEC
ENSG00000230575,AC013286.1,NA,lncRNA
ENSG00000269256,AC024603.1,NA,lncRNA
ENSG00000252888,AC013738.1,NA,snoRNA
ENSG00000224948,ATP5MC1P8,NA,processed_pseudogene
ENSG00000156113,KCNMA1,3778,protein_coding
ENSG00000236467,KCNMA1-AS1,NA,lncRNA
ENSG00000225497,KCNMA1-AS2,NA,lncRNA
ENSG00000224500,AL731575.1,NA,lncRNA
ENSG00000225652,KCNMA1-AS3,NA,lncRNA
ENSG00000228092,COX6CP15,NA,processed_pseudogene
ENSG00000199592,RNA5SP321,NA,rRNA_pseudogene
ENSG00000213514,AL731556.1,NA,processed_pseudogene
ENSG00000277981,AL731556.2,NA,unprocessed_pseudogene
ENSG00000199664,RNU6-1266P,NA,snRNA
ENSG00000213513,IMPDH1P5,NA,processed_pseudogene
ENSG00000228748,AL450306.1,NA,lncRNA
ENSG00000151208,DLG5,9231,protein_coding
ENSG00000204049,AL391421.1,NA,lncRNA
ENSG00000243446,RN7SL284P,NA,misc_RNA
ENSG00000233871,DLG5-AS1,NA,lncRNA
ENSG00000234612,H2AFZP5,NA,processed_pseudogene
ENSG00000148606,POLR3A,11128,protein_coding
ENSG00000138326,RPS24,6229,protein_coding
ENSG00000231957,GNAI2P2,NA,processed_pseudogene
ENSG00000283096,AL731555.1,NA,lncRNA
ENSG00000282863,AC012560.1,NA,lncRNA
ENSG00000230417,LINC00595,414243,lncRNA
ENSG00000229543,AC010163.1,NA,lncRNA
ENSG00000230229,AC010163.2,NA,lncRNA
ENSG00000201393,SNORA71,NA,snoRNA
ENSG00000282952,AL583852.1,NA,lncRNA
ENSG00000228683,AC016820.1,NA,lncRNA
ENSG00000224596,ZMIZ1-AS1,NA,lncRNA
ENSG00000229569,AL356753.1,NA,lncRNA
ENSG00000108175,ZMIZ1,57178,protein_coding
ENSG00000108179,PPIF,10105,protein_coding
ENSG00000165424,ZCCHC24,219654,protein_coding
ENSG00000235426,AL133481.1,NA,lncRNA
ENSG00000259021,TPRX1P1,NA,processed_pseudogene
ENSG00000241317,AL133481.3,NA,lncRNA
ENSG00000235705,AL133481.2,NA,transcribed_processed_pseudogene
ENSG00000253626,EIF5AL1,143244,protein_coding
ENSG00000271985,BX248123.1,NA,processed_pseudogene
ENSG00000232965,RPS12P18,NA,processed_pseudogene
ENSG00000185303,SFTPA2,729238,protein_coding
ENSG00000219430,MBL3P,NA,unprocessed_pseudogene
ENSG00000225827,SFTPA3P,NA,processed_pseudogene
ENSG00000122852,SFTPA1,653509,protein_coding
ENSG00000226676,LINC02679,105378385,lncRNA
ENSG00000244733,AL132656.2,NA,lncRNA
ENSG00000225484,NUTM2B-AS1,NA,lncRNA
ENSG00000272489,AL132656.3,NA,lncRNA
ENSG00000280355,AL132656.4,NA,TEC
ENSG00000278616,BEND3P3,NA,processed_pseudogene
ENSG00000224886,AL132656.1,NA,transcribed_processed_pseudogene
ENSG00000188199,NUTM2B,729262,protein_coding
ENSG00000272447,AL135925.1,NA,lncRNA
ENSG00000228570,NUTM2E,283008,protein_coding
ENSG00000214695,NPAP1P2,NA,processed_pseudogene
ENSG00000204437,CTSLP6,NA,unprocessed_pseudogene
ENSG00000214584,PGGT1BP2,NA,processed_pseudogene
ENSG00000283913,AL512662.2,NA,lncRNA
ENSG00000283101,BMS1P21,NA,transcribed_unprocessed_pseudogene
ENSG00000242600,MBL1P,NA,transcribed_unitary_pseudogene
ENSG00000133661,SFTPD,6441,protein_coding
ENSG00000273372,SFTPD-AS1,NA,lncRNA
ENSG00000280259,AL512662.1,NA,TEC
ENSG00000235924,ZNRF2P3,NA,processed_pseudogene
ENSG00000225100,DPY19L2P5,NA,processed_pseudogene
ENSG00000229616,AL356095.1,NA,unprocessed_pseudogene
ENSG00000224760,C1DP3,NA,processed_pseudogene
ENSG00000236217,C1DP2,NA,processed_pseudogene
ENSG00000227515,C1DP4,NA,processed_pseudogene
ENSG00000230091,TMEM254-AS1,NA,lncRNA
ENSG00000282432,AL356095.3,NA,transcribed_unprocessed_pseudogene
ENSG00000133678,TMEM254,80195,protein_coding
ENSG00000279399,AL356095.2,NA,TEC
ENSG00000230171,RPL22P18,NA,processed_pseudogene
ENSG00000189129,PLAC9,219348,protein_coding
ENSG00000122359,ANXA11,311,protein_coding
ENSG00000237523,LINC00857,NA,lncRNA
ENSG00000234319,RPS12P2,NA,processed_pseudogene
ENSG00000234382,AL513174.1,NA,unprocessed_pseudogene
ENSG00000234743,EIF5AP4,NA,processed_pseudogene
ENSG00000279359,AL359195.2,NA,TEC
ENSG00000151224,MAT1A,4143,protein_coding
ENSG00000232950,ZNF519P1,NA,processed_pseudogene
ENSG00000235858,AL359195.1,NA,lncRNA
ENSG00000170788,DYDC1,143241,protein_coding
ENSG00000133665,DYDC2,84332,protein_coding
ENSG00000122378,PRXL2A,84293,protein_coding
ENSG00000108219,TSPAN14,81619,protein_coding
ENSG00000226659,AC021028.1,NA,lncRNA
ENSG00000178217,SH2D4B,387694,protein_coding
ENSG00000231082,LINC02655,NA,lncRNA
ENSG00000233353,RPS7P9,NA,processed_pseudogene
ENSG00000233703,AC027673.1,NA,processed_pseudogene
ENSG00000231060,FARSBP1,NA,processed_pseudogene
ENSG00000227209,WARS2P1,NA,processed_pseudogene
ENSG00000226466,RPA2P2,NA,processed_pseudogene
ENSG00000185737,NRG3,10718,protein_coding
ENSG00000229458,AC010157.1,NA,lncRNA
ENSG00000225738,NRG3-AS1,NA,lncRNA
ENSG00000207275,RNU6-441P,NA,snRNA
ENSG00000200774,RNU6-478P,NA,snRNA
ENSG00000234931,MARK2P15,NA,processed_pseudogene
ENSG00000233945,LINC02650,NA,lncRNA
ENSG00000223565,AC069540.1,NA,processed_pseudogene
ENSG00000212324,RNU6-129P,NA,snRNA
ENSG00000233258,AL390786.1,NA,lncRNA
ENSG00000200789,RNU1-65P,NA,snRNA
ENSG00000212769,HMGN2P8,NA,processed_pseudogene
ENSG00000271933,AL603756.1,NA,lncRNA
ENSG00000165678,GHITM,27069,protein_coding
ENSG00000188373,C10orf99,387695,protein_coding
ENSG00000148600,CDHR1,92211,protein_coding
ENSG00000204033,LRIT2,340745,protein_coding
ENSG00000148604,RGR,5995,protein_coding
ENSG00000148602,LRIT1,26103,protein_coding
ENSG00000229404,LINC00858,170425,lncRNA
ENSG00000107771,CCSER2,54462,protein_coding
ENSG00000233189,RPL12P29,NA,processed_pseudogene
ENSG00000225423,TNPO1P1,NA,processed_pseudogene
ENSG00000225928,CACYBPP1,NA,processed_pseudogene
ENSG00000178429,RPS3AP5,NA,processed_pseudogene
ENSG00000237267,LINC01519,NA,lncRNA
ENSG00000223993,LINC02647,NA,lncRNA
ENSG00000224504,AC025428.1,NA,lncRNA
ENSG00000230962,LINC01520,101929684,lncRNA
ENSG00000279910,AL731532.1,NA,TEC
ENSG00000223064,RNU6-325P,NA,snRNA
ENSG00000280134,AL731532.2,NA,TEC
ENSG00000234942,GRID1-AS1,NA,lncRNA
ENSG00000182771,GRID1,2894,protein_coding
ENSG00000278333,AC022028.3,NA,misc_RNA
ENSG00000270002,AC022028.2,NA,lncRNA
ENSG00000252292,RN7SKP238,NA,misc_RNA
ENSG00000236606,AC022028.1,NA,processed_pseudogene
ENSG00000200487,RNA5SP322,NA,rRNA_pseudogene
ENSG00000199104,MIR346,442911,miRNA
ENSG00000062650,WAPL,23063,protein_coding
ENSG00000212332,RNU6-780P,NA,snRNA
ENSG00000227896,AL731569.1,NA,lncRNA
ENSG00000230507,RPL7AP8,NA,processed_pseudogene
ENSG00000122375,OPN4,94233,protein_coding
ENSG00000122367,LDB3,11155,protein_coding
ENSG00000272631,AC067750.1,NA,lncRNA
ENSG00000107779,BMPR1A,657,protein_coding
ENSG00000270874,RPAP2P1,NA,processed_pseudogene
ENSG00000200176,RNU1-19P,NA,snRNA
ENSG00000173269,MMRN2,79812,protein_coding
ENSG00000281974,AC025268.1,NA,TEC
ENSG00000173267,SNCG,6623,protein_coding
ENSG00000272734,ADIRF-AS1,NA,lncRNA
ENSG00000148671,ADIRF,10974,protein_coding
ENSG00000273413,AL136982.7,NA,lncRNA
ENSG00000271880,AGAP11,119385,lncRNA
ENSG00000240089,BMS1P3,NA,transcribed_unprocessed_pseudogene
ENSG00000151303,AL136982.1,NA,lncRNA
ENSG00000272508,AL136982.6,NA,lncRNA
ENSG00000261011,AL136982.4,NA,transcribed_unprocessed_pseudogene
ENSG00000229969,AL136982.2,NA,lncRNA
ENSG00000188100,FAM25A,643161,protein_coding
ENSG00000271573,AL136982.5,NA,processed_pseudogene
ENSG00000200253,RNU6-529P,NA,snRNA
ENSG00000148672,GLUD1,2746,protein_coding
ENSG00000122376,SHLD2,54537,protein_coding
ENSG00000237280,AL136982.3,NA,lncRNA
ENSG00000273946,RN7SL733P,NA,misc_RNA
ENSG00000223482,NUTM2A-AS1,NA,lncRNA
ENSG00000184923,NUTM2A,728118,protein_coding
ENSG00000224914,LINC00863,NA,lncRNA
ENSG00000214562,NUTM2D,728130,protein_coding
ENSG00000237740,NPAP1P3,NA,processed_pseudogene
ENSG00000236417,CTSLP1,NA,unprocessed_pseudogene
ENSG00000228055,FAM245A,NA,lncRNA
ENSG00000231569,AL355334.1,NA,processed_pseudogene
ENSG00000283672,MIR4678,NA,miRNA
ENSG00000107789,MINPP1,9562,protein_coding
ENSG00000223761,AL138767.2,NA,lncRNA
ENSG00000225913,AL138767.3,NA,lncRNA
ENSG00000196566,AL138767.1,NA,lncRNA
ENSG00000234192,RPS26P38,NA,processed_pseudogene
ENSG00000198682,PAPSS2,9060,protein_coding
ENSG00000138138,ATAD1,84896,protein_coding
ENSG00000223820,CFL1P1,NA,transcribed_unprocessed_pseudogene
ENSG00000243782,RN7SL78P,NA,misc_RNA
ENSG00000227268,KLLN,100144748,protein_coding
ENSG00000171862,PTEN,5728,protein_coding
ENSG00000224745,AC063965.2,NA,lncRNA
ENSG00000213613,RPL11P3,NA,processed_pseudogene
ENSG00000200891,AC063965.1,NA,snoRNA
ENSG00000227905,MED6P1,NA,processed_pseudogene
ENSG00000275015,AL353149.1,NA,unprocessed_pseudogene
ENSG00000184719,RNLS,55328,protein_coding
ENSG00000204022,LIPJ,142910,protein_coding
ENSG00000237205,RPL7P34,NA,processed_pseudogene
ENSG00000182333,LIPF,8513,protein_coding
ENSG00000271408,NAPGP1,NA,processed_pseudogene
ENSG00000204021,LIPK,643414,protein_coding
ENSG00000226358,KRT8P38,NA,processed_pseudogene
ENSG00000204020,LIPN,643418,protein_coding
ENSG00000235150,RCBTB2P1,NA,processed_pseudogene
ENSG00000173239,LIPM,340654,protein_coding
ENSG00000152766,ANKRD22,118932,protein_coding
ENSG00000234256,PTCD2P2,NA,processed_pseudogene
ENSG00000138134,STAMBPL1,57559,protein_coding
ENSG00000180139,ACTA2-AS1,NA,lncRNA
ENSG00000107796,ACTA2,59,protein_coding
ENSG00000026103,FAS,355,protein_coding
ENSG00000275693,AL157394.2,NA,misc_RNA
ENSG00000261438,AL157394.1,NA,lncRNA
ENSG00000265375,MIR4679-2,NA,miRNA
ENSG00000283664,MIR4679-1,NA,miRNA
ENSG00000233292,AL513533.1,NA,processed_pseudogene
ENSG00000138135,CH25H,9023,protein_coding
ENSG00000107798,LIPA,3988,protein_coding
ENSG00000119922,IFIT2,3433,protein_coding
ENSG00000232110,AL353751.1,NA,lncRNA
ENSG00000119917,IFIT3,3437,protein_coding
ENSG00000224289,IFIT6P,NA,unprocessed_pseudogene
ENSG00000204010,IFIT1B,439996,protein_coding
ENSG00000185745,IFIT1,3434,protein_coding
ENSG00000152778,IFIT5,24138,protein_coding
ENSG00000152779,SLC16A12,387700,protein_coding
ENSG00000234452,SLC16A12-AS1,NA,lncRNA
ENSG00000152782,PANK1,53354,protein_coding
ENSG00000198997,MIR107,406901,miRNA
ENSG00000249962,AL157400.5,NA,processed_pseudogene
ENSG00000232936,AL157400.2,NA,lncRNA
ENSG00000225836,AL157400.1,NA,lncRNA
ENSG00000235100,AL157400.3,NA,lncRNA
ENSG00000240996,AL157400.4,NA,lncRNA
ENSG00000138182,KIF20B,9585,protein_coding
ENSG00000283578,MTND5P42,NA,processed_pseudogene
ENSG00000232229,LINC00865,NA,lncRNA
ENSG00000270670,MARK2P16,NA,processed_pseudogene
ENSG00000280560,LINC01374,NA,lncRNA
ENSG00000226159,LINC01375,NA,lncRNA
ENSG00000228938,SNRPD2P1,NA,processed_pseudogene
ENSG00000222451,RN7SKP143,NA,misc_RNA
ENSG00000236373,LINC02653,NA,lncRNA
ENSG00000224750,AL391704.1,NA,lncRNA
ENSG00000238291,AL391704.2,NA,lncRNA
ENSG00000283053,AL390862.1,NA,lncRNA
ENSG00000148680,HTR7,3363,protein_coding
ENSG00000148688,RPP30,10556,protein_coding
ENSG00000148677,ANKRD1,27063,protein_coding
ENSG00000201604,RNU6-740P,NA,snRNA
ENSG00000225519,AL365434.1,NA,lncRNA
ENSG00000273124,AL365434.2,NA,lncRNA
ENSG00000224851,LINC00502,NA,lncRNA
ENSG00000220585,DDX18P6,NA,processed_pseudogene
ENSG00000234043,NUDT9P1,NA,processed_pseudogene
ENSG00000180628,PCGF5,84333,protein_coding
ENSG00000165338,HECTD2,143279,protein_coding
ENSG00000271385,AL161798.1,NA,processed_pseudogene
ENSG00000223876,RPS27P1,NA,processed_pseudogene
ENSG00000119938,PPP1R3C,5507,protein_coding
ENSG00000213449,GAPDHP28,NA,processed_pseudogene
ENSG00000228759,FAF2P1,NA,processed_pseudogene
ENSG00000228701,TNKS2-AS1,NA,lncRNA
ENSG00000107854,TNKS2,80351,protein_coding
ENSG00000180581,SRP9P1,NA,processed_pseudogene
ENSG00000273497,AL359198.2,NA,unprocessed_pseudogene
ENSG00000174721,FGFBP3,143282,protein_coding
ENSG00000272817,AL359198.1,NA,lncRNA
ENSG00000095564,BTAF1,9044,protein_coding
ENSG00000107864,CPEB3,22849,protein_coding
ENSG00000252993,AL365398.1,NA,snoRNA
ENSG00000214549,SDHCP2,NA,processed_pseudogene
ENSG00000213484,EIF4A1P8,NA,processed_pseudogene
ENSG00000221042,AL158040.1,NA,ribozyme
ENSG00000105988,NHP2P1,NA,processed_pseudogene
ENSG00000198060,MARCH5,54708,protein_coding
ENSG00000202297,RNY3P12,NA,misc_RNA
ENSG00000232709,MARK2P9,NA,processed_pseudogene
ENSG00000119912,IDE,3416,protein_coding
ENSG00000138160,KIF11,3832,protein_coding
ENSG00000184111,RPL11P4,NA,processed_pseudogene
ENSG00000264313,RN7SL644P,NA,misc_RNA
ENSG00000236493,EIF2S2P3,NA,processed_pseudogene
ENSG00000152804,HHEX,3087,protein_coding
ENSG00000138190,EXOC6,54536,protein_coding
ENSG00000225118,AL392103.1,NA,processed_pseudogene
ENSG00000226425,AL358613.1,NA,lncRNA
ENSG00000187553,CYP26C1,340665,protein_coding
ENSG00000279607,AL358613.2,NA,lncRNA
ENSG00000095596,CYP26A1,1592,protein_coding
ENSG00000232805,NIP7P1,NA,processed_pseudogene
ENSG00000237417,XRCC6P1,NA,processed_pseudogene
ENSG00000213432,RPL17P34,NA,processed_pseudogene
ENSG00000138119,MYOF,26509,protein_coding
ENSG00000138180,CEP55,55165,protein_coding
ENSG00000212396,RNA5SP323,NA,rRNA_pseudogene
ENSG00000186188,FFAR4,338557,protein_coding
ENSG00000138207,RBP4,5950,protein_coding
ENSG00000095464,PDE6C,5146,protein_coding
ENSG00000148690,FRA10AC1,118924,protein_coding
ENSG00000108231,LGI1,9211,protein_coding
ENSG00000280660,AL157396.1,NA,lncRNA
ENSG00000280485,AL358154.1,NA,lncRNA
ENSG00000227995,RAB11AP1,NA,processed_pseudogene
ENSG00000176273,SLC35G1,159371,protein_coding
ENSG00000180764,PIPSL,NA,transcribed_processed_pseudogene
ENSG00000138193,PLCE1,51196,protein_coding
ENSG00000232913,PLCE1-AS2,NA,lncRNA
ENSG00000231575,AL139118.1,NA,lncRNA
ENSG00000234724,HDAC1P1,NA,processed_pseudogene
ENSG00000206631,RNU6-657P,NA,snRNA
ENSG00000228553,AL389885.1,NA,lncRNA
ENSG00000268894,PLCE1-AS1,NA,lncRNA
ENSG00000273450,AL139124.1,NA,lncRNA
ENSG00000173145,NOC3L,64318,protein_coding
ENSG00000108239,TBC1D12,23232,protein_coding
ENSG00000119969,HELLS,3070,protein_coding
ENSG00000244332,AL138759.1,NA,lncRNA
ENSG00000235746,CTBP2P2,NA,processed_pseudogene
ENSG00000108242,CYP2C18,1562,protein_coding
ENSG00000276490,AL583836.1,NA,protein_coding
ENSG00000165841,CYP2C19,1557,protein_coding
ENSG00000230338,MTND4P19,NA,processed_pseudogene
ENSG00000235199,CYP2C58P,NA,processed_pseudogene
ENSG00000225354,RPL7AP52,NA,processed_pseudogene
ENSG00000138109,CYP2C9,1559,protein_coding
ENSG00000233377,MTND4P20,NA,processed_pseudogene
ENSG00000228460,CYP2C59P,NA,unprocessed_pseudogene
ENSG00000260863,CYP2C60P,NA,unprocessed_pseudogene
ENSG00000237885,AL359672.1,NA,processed_pseudogene
ENSG00000138115,CYP2C8,1558,protein_coding
ENSG00000231829,AL157834.1,NA,lncRNA
ENSG00000274691,AL157834.3,NA,unprocessed_pseudogene
ENSG00000225533,PAWRP1,NA,processed_pseudogene
ENSG00000173124,ACSM6,142827,protein_coding
ENSG00000234026,AL157834.2,NA,lncRNA
ENSG00000107438,PDLIM1,9124,protein_coding
ENSG00000095637,SORBS1,10580,protein_coding
ENSG00000214362,RPS3AP36,NA,processed_pseudogene
ENSG00000059573,ALDH18A1,5832,protein_coding
ENSG00000119977,TCTN3,26123,protein_coding
ENSG00000138185,ENTPD1,953,protein_coding
ENSG00000226688,ENTPD1-AS1,NA,lncRNA
ENSG00000240527,AL365273.1,NA,lncRNA
ENSG00000270099,AL365273.2,NA,protein_coding
ENSG00000188649,CC2D2B,387707,protein_coding
ENSG00000227805,RPL21P90,NA,processed_pseudogene
ENSG00000107443,CCNJ,54619,protein_coding
ENSG00000266407,MIR3157,NA,miRNA
ENSG00000200728,RNU6-271P,NA,snRNA
ENSG00000177853,ZNF518A,9849,protein_coding
ENSG00000229417,NPM1P25,NA,processed_pseudogene
ENSG00000095585,BLNK,29760,protein_coding
ENSG00000229418,AL136181.1,NA,lncRNA
ENSG00000107447,DNTT,1791,protein_coding
ENSG00000197430,OPALIN,93377,protein_coding
ENSG00000095587,TLL2,7093,protein_coding
ENSG00000077147,TM9SF3,56889,protein_coding
ENSG00000235677,NPM1P26,NA,processed_pseudogene
ENSG00000155629,PIK3AP1,118788,protein_coding
ENSG00000202047,RNA5SP324,NA,rRNA_pseudogene
ENSG00000227032,RPS2P36,NA,processed_pseudogene
ENSG00000207287,RNU6-1274P,NA,snRNA
ENSG00000236552,RPL13AP5,NA,processed_pseudogene
ENSG00000207976,MIR607,693192,miRNA
ENSG00000196233,LCOR,84458,protein_coding
ENSG00000232875,HMGN2P35,NA,processed_pseudogene
ENSG00000187122,SLIT1,6585,protein_coding
ENSG00000234855,SLIT1-AS1,NA,lncRNA
ENSG00000269891,ARHGAP19-SLIT1,NA,protein_coding
ENSG00000213390,ARHGAP19,84986,protein_coding
ENSG00000231398,AL359385.1,NA,processed_pseudogene
ENSG00000237169,RPL12P27,NA,processed_pseudogene
ENSG00000165879,FRAT1,10023,protein_coding
ENSG00000181274,FRAT2,23401,protein_coding
ENSG00000225850,AL355490.1,NA,lncRNA
ENSG00000052749,RRP12,23223,protein_coding
ENSG00000231508,RPL34P20,NA,processed_pseudogene
ENSG00000231970,AL355490.2,NA,lncRNA
ENSG00000171314,PGAM1,5223,protein_coding
ENSG00000171311,EXOSC1,51013,protein_coding
ENSG00000171307,ZDHHC16,84287,protein_coding
ENSG00000155229,MMS19,64210,protein_coding
ENSG00000165886,UBTD1,80019,protein_coding
ENSG00000165887,ANKRD2,26287,protein_coding
ENSG00000241935,HOGA1,112817,protein_coding
ENSG00000249967,AL355315.1,NA,protein_coding
ENSG00000203942,C10orf62,414157,protein_coding
ENSG00000171160,MORN4,118812,protein_coding
ENSG00000155252,PI4K2A,55361,protein_coding
ENSG00000119986,AVPI1,60370,protein_coding
ENSG00000155254,MARVELD1,83742,protein_coding
ENSG00000155256,ZFYVE27,118813,protein_coding
ENSG00000120057,SFRP5,6425,protein_coding
ENSG00000227356,LINC00866,NA,lncRNA
ENSG00000155265,GOLGA7B,401647,protein_coding
ENSG00000095713,CRTAC1,55118,protein_coding
ENSG00000278752,AL355301.1,NA,misc_RNA
ENSG00000166024,R3HCC1L,27291,protein_coding
ENSG00000138131,LOXL4,84171,protein_coding
ENSG00000230928,AL139241.1,NA,lncRNA
ENSG00000119943,PYROXD2,84795,protein_coding
ENSG00000284415,MIR1287,NA,miRNA
ENSG00000107521,HPS1,3257,protein_coding
ENSG00000264610,MIR4685,NA,miRNA
ENSG00000172987,HPSE2,60495,protein_coding
ENSG00000274056,MIR6507,NA,miRNA
ENSG00000236818,ARL5AP2,NA,processed_pseudogene
ENSG00000234109,RPL7P36,NA,processed_pseudogene
ENSG00000119946,CNNM1,26507,protein_coding
ENSG00000120053,GOT1,2805,protein_coding
ENSG00000224934,AL391684.1,NA,lncRNA
ENSG00000257582,LINC01475,NA,lncRNA
ENSG00000228778,AL513542.1,NA,lncRNA
ENSG00000119919,NKX2-3,159296,protein_coding
ENSG00000155287,SLC25A28,81894,protein_coding
ENSG00000260475,AL353719.1,NA,lncRNA
ENSG00000229278,AL133353.1,NA,lncRNA
ENSG00000198018,ENTPD7,57089,protein_coding
ENSG00000233690,EBAG9P1,NA,processed_pseudogene
ENSG00000119929,CUTC,51076,protein_coding
ENSG00000014919,COX15,1355,protein_coding
